,Unnamed: 0,x,y,cell_id,field,size,grid,datused,farmer,year,prev_year,geometry,yld,var_yld,prev_yld,var_prev_yld,aa_n,var_aa_n,prev_aa_n,var_prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy_d,prec_py_d,gdd_cy_d,gdd_py_d,prec_cy_g,prec_py_g,gdd_cy_g,gdd_py_g,ndvi_cy_s,ndvi_py_s,ndvi_2py_s,ndvi_cy_l,ndvi_py_l,ndvi_2py_l,ndre_cy,ndre_py,ndre_2py,cire_cy,cire_py,cire_2py,ssm_cy,ssm_py,susm_cy,susm_py,grtgroup,texture0cm,texture10cm,texture30cm,texture60cm,texture100cm,texture200cm,bulkdensity0cm,bulkdensity10cm,bulkdensity30cm,bulkdensity60cm,bulkdensity100cm,bulkdensity200cm,claycontent0cm,claycontent10cm,claycontent30cm,claycontent60cm,claycontent100cm,claycontent200cm,sandcontent0cm,sandcontent10cm,sandcontent30cm,sandcontent60cm,sandcontent100cm,sandcontent200cm,phw0cm,phw10cm,phw30cm,phw60cm,phw100cm,phw200cm,watercontent0cm,watercontent10cm,watercontent30cm,watercontent60cm,watercontent100cm,watercontent200cm,carboncontent0cm,carboncontent10cm,carboncontent30cm,carboncontent60cm,carboncontent100cm,carboncontent200cm,aspect_cos,aspect_sin,musym,N
78,69573,638857.573853816,5100918.32951358,36_34,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000006129EC7A214D5BC05EFBD7821C064740,112.68314,39.42772,60.239,7.1022024,148.57294,0.4680414,,,3.1415927,5,1260.2765,0.3527832,96,381,201.25,2605.75,108.71268,455.57776,175.50002,2552.2305,-0.002201431,0.23319837,,0.20514512,0.6812238,0.6870856,-0.013810742,-0.048334688,,0.08748271,0.31717083,,17.82885,10.761223,123.005035,71.080414,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-1.0,-8.742278e-08,33,80
79,69574,638857.5738538164,5100908.329513579,35_34,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000005B952587214D5BC000A6379019064740,122.1885,22.896133,61.511143,4.4579973,149.13084,5.2841268,,,3.1415927,5,1260.2765,0.91625977,96,381,201.25,2605.75,108.71268,455.57776,175.50002,2552.2305,0.028315946,0.24700142,,0.20183238,0.6937205,0.6787062,-0.013810742,-0.048334688,,0.08748271,0.31717083,,17.82885,10.761223,123.005035,71.080414,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-1.0,-8.742278e-08,33,80
80,69575,638847.5738538149,5100918.329513579,36_33,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000EBD5CB98234D5BC07FF1DD931C064740,60.239716,10.585638,59.715164,2.54968,47.229134,100.0,,,3.1939526,5,1260.269,0.38085938,96,381,201.25,2605.75,108.71268,455.57776,175.50002,2552.2305,0.024811946,0.24428749,,0.20514512,0.6812238,0.6870856,-0.013810742,-0.048334688,,0.08748271,0.31717083,,17.82885,10.761223,123.005035,71.080414,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9986295,-0.052335985,33,80
81,69576,638847.5738538156,5100898.32951358,34_33,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000E0363EB1234D5BC0EE3E9DAE16064740,71.504425,40.955173,47.9992,6.1119375,48.292873,7.92078,,,3.403392,6,1259.0898,0.43823242,96,381,201.25,2605.75,108.71268,455.57776,175.50002,2552.2305,-0.0022388059,0.26369375,,0.20183238,0.6937205,0.6787062,-0.04588783,-0.040702313,,0.16403346,0.29450262,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,147,147,153,153,155,155,27,29,31,30,27,25,27,29,31,30,27,25,7.3,7.3,7.4,7.6,7.7,7.7,23,23,24,22,22,21,2,2,2,1,1,1.0,-0.9659258,-0.25881907,33,80
82,69604,638857.5738538159,5100938.32951358,38_34,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000FB457962214D5BC088A3186822064740,96.282715,81.254944,57.490665,2.618811,149.58812,4.5291033,,,3.159046,3,1261.575,0.56396484,96,381,201.25,2605.75,108.71268,455.57776,175.50002,2552.2305,0.029998379,0.20914099,,0.20514512,0.6812238,0.6870856,0.0016596451,-0.043036945,,0.042569462,0.314587,,17.82885,10.761223,123.005035,71.080414,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,-0.017452395,33,80
83,69605,638847.5738538153,5100928.329513579,37_33,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000B79F928C234D5BC07D497E861F064740,59.010498,5.880186,53.9804,6.916317,47.229134,100.0,,,3.1764991,4,1261.03,0.515625,96,381,201.25,2605.75,108.71268,455.57776,175.50002,2552.2305,0.037099697,0.2145379,,0.20514512,0.6812238,0.6870856,0.0016596451,-0.043036945,,0.042569462,0.314587,,17.82885,10.761223,123.005035,71.080414,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.99939084,-0.034899388,33,80
84,69606,638847.5738538163,5100938.32951358,38_33,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000B3655980234D5BC09FA01E7922064740,59.415,18.84121,51.302834,9.694314,41.07828,17.655382,,,3.1241393,3,1261.5571,0.53234863,96,381,201.25,2605.75,108.71268,455.57776,175.50002,2552.2305,-0.016048824,0.21248204,,0.20514512,0.6812238,0.6870856,0.0016596451,-0.043036945,,0.042569462,0.314587,,17.82885,10.761223,123.005035,71.080414,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,0.017452458,33,80
85,69607,638857.5738538161,5100928.329513581,37_34,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E610000096B9B26E214D5BC0E14F78751F064740,97.61,14.199809,63.72986,8.833359,149.69803,11.746983,,,3.0892327,4,1261.0198,0.49938965,96,381,201.25,2605.75,108.71268,455.57776,175.50002,2552.2305,0.019560998,0.21348314,,0.20514512,0.6812238,0.6870856,0.0016596451,-0.043036945,,0.042569462,0.314587,,17.82885,10.761223,123.005035,71.080414,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9986295,0.05233605,33,80
0,62613,638837.5738538153,5101048.329513581,49_32,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000E688C517254D5BC06AF907F742064740,47.361607,18.15999,43.4532,6.383606,70.242905,1.4333239,38.617943,100.0,3.2288592,2,1266.855,0.5683594,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.08724203,0.762649,0.7240252,0.16424637,0.8896321,0.7849978,-0.016018689,0.009558727,-0.0038628117,0.1342155,3.2134147,2.5199223,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9961947,-0.08715581,68,20
1,62783,638837.5738538156,5100998.32951358,44_32,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000009C36E354254D5BC0135BE63934064740,52.99764,17.296446,52.040855,14.284225,70.00535,0.21493748,38.617943,100.0,2.8972466,3,1264.4642,0.46264648,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.091498725,0.75670654,0.7355714,0.164157,0.89174885,0.8029987,-0.025202755,0.0035064651,-0.0036992773,0.14597861,3.3259804,2.7952287,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9702957,0.24192186,33,20
2,62857,638857.5738538157,5100988.32951358,43_34,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000BFCA5925214D5BC0DE383A2531064740,40.254913,5.6086206,82.61629,6.4636235,46.963802,163.73212,148.46281,5.209769,3.1241393,3,1263.9766,0.5036621,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.08453321,0.7772573,0.72949106,0.164157,0.89174885,0.8029987,-0.012905417,0.012421611,-0.0034254396,0.15162455,3.5788147,2.9136047,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,0.017452458,33,20
3,62860,638867.5738538159,5101058.329513579,50_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000039E2E3B11E4D5BC012D595B645064740,32.495415,10.733476,92.31571,15.263137,34.878788,0.44576335,147.3376,1.2539659,3.4382987,2,1267.4113,0.57177734,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09039177,0.7742432,0.68112487,0.16424637,0.8896321,0.7849978,-0.011210398,0.011727417,-0.0014610485,0.14864865,3.669221,2.6800785,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9563047,-0.29237178,33,20
4,62861,638857.5738538165,5101028.329513579,47_34,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000E98973F4204D5BC0A66DBBEF3C064740,33.1122,11.755141,73.23186,11.541401,58.426292,149.8934,148.6345,1.3186529,3.106686,3,1265.978,0.5305176,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.10152169,0.76945394,0.6973464,0.16958176,0.8902263,0.810544,-0.01310616,0.0211838,-0.0044340724,0.15370196,3.594697,2.8951614,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.99939084,0.03489945,33,20
5,62862,638857.5738538159,5101018.329513581,46_34,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000D71FAD00214D5BC0BD211BFD39064740,38.093727,11.3883505,73.08986,7.3221107,56.673676,128.38547,149.68848,5.909116,3.0892327,3,1265.4437,0.48535156,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.10424539,0.76724595,0.7082253,0.16958176,0.8902263,0.810544,-0.014147303,0.012553846,-0.0036832413,0.14117648,3.540201,2.8926442,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9986295,0.05233605,33,20
6,63713,638847.5738538159,5101058.329513579,50_33,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000001284A9ED224D5BC01273A2D845064740,33.658978,0.35011053,39.4665,3.519884,69.686714,0.5414321,25.745295,397.69214,3.455752,2,1267.2388,0.55444336,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.086824246,0.75802207,0.72637516,0.16424637,0.8896321,0.7849978,-0.011210398,0.011727417,-0.0014610485,0.14864865,3.669221,2.6800785,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.95105654,-0.30901697,68,20
7,63797,638837.5738538159,5101068.329513579,51_32,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000B82853FF244D5BC0209948DC48064740,52.546818,8.566973,36.602333,17.025108,70.02049,1.0086995,0.0,100.0,3.2986722,2,1267.3936,0.41662598,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09167842,0.7622228,0.6908709,0.16221374,0.88454103,0.75914365,-0.019100843,0.006334961,-0.00595203,0.14141414,3.2099514,2.5364432,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.98768836,-0.15643437,68,20
8,63908,638837.5738538159,5101058.32951358,50_32,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000B75A8C0B254D5BC0B349A8E945064740,53.0346,13.798144,46.8606,14.938557,70.22293,0.55970097,25.745295,497.11517,3.3161256,2,1267.1945,0.54174805,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.096197896,0.75375694,0.70752287,0.16424637,0.8896321,0.7849978,-0.016018689,0.009558727,-0.0038628117,0.1342155,3.2134147,2.5199223,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9848077,-0.17364822,68,20
9,64386,638857.5738538158,5101068.329513579,51_34,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000000E0C8DC3204D5BC0A9943CBA48064740,32.402508,2.0613987,67.049,16.581337,55.829704,172.34152,148.44415,0.29765865,3.7175512,2,1267.6733,0.53234863,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.08945616,0.77629554,0.6804343,0.16221374,0.88454103,0.75914365,-0.016871039,0.019254074,-0.003965201,0.16188714,3.558638,2.4574163,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.8386706,-0.544639,68,20
10,64390,638847.5738538156,5101068.329513579,51_33,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000007A1870E1224D5BC003BF42CB48064740,33.856853,4.224118,37.762,10.85356,69.4364,0.8554807,0.0,100.0,3.5081117,2,1267.4535,0.43847656,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.0950623,0.7578641,0.710728,0.16221374,0.88454103,0.75914365,-0.016871039,0.019254074,-0.003965201,0.16188714,3.558638,2.4574163,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.93358046,-0.35836786,68,20
11,65114,638837.5738538161,5101008.32951358,45_32,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000007F1BAA48254D5BC0A9AF862C37064740,53.082783,13.105431,47.5596,6.0631485,69.73384,0.8820596,38.617943,100.0,3.0019662,3,1264.9926,0.50427246,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09274564,0.75409395,0.71555763,0.16958176,0.8902263,0.810544,-0.029821074,0.010899348,-0.0048154094,0.14728682,3.377943,2.7671232,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.99026805,0.13917318,33,20
12,65117,638837.5738538145,5100988.329513581,43_32,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000EA4D1C61254D5BC09F05464731064740,44.159554,49.208855,51.709335,2.984234,70.296974,1.3761003,38.617943,100.0,2.9496064,3,1263.9391,0.38378906,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.10375671,0.7559413,0.73515356,0.1606919,0.8717565,0.80827147,-0.025202755,0.0035064651,-0.0036992773,0.14597861,3.3259804,2.7952287,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.98162717,0.19080901,33,20
13,65375,638867.5738538161,5100998.329513579,44_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000CDCA3EFB1E4D5BC01F25D40634064740,,,,,35.217648,0.2922094,,,3.1764991,3,1264.4753,0.5239258,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.098961934,0.7761733,0.7302241,0.164157,0.89174885,0.8029987,-0.012905417,0.012421611,-0.0034254396,0.15162455,3.5788147,2.9136047,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.99939084,-0.034899388,33,20
14,65376,638877.5738538147,5101008.329513579,45_36,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000AC5723D11C4D5BC050B96DE836064740,30.234407,7.811962,95.6855,43.440514,35.622414,0.4347165,148.43915,1.3730735,3.159046,3,1264.9417,0.4967041,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09306931,0.7799847,0.739539,0.16958176,0.8902263,0.810544,-0.023291793,0.0042375484,-0.0033360175,0.16666667,3.7719746,2.5673432,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,-0.017452395,33,20
15,65377,638867.5738538149,5101008.329513579,45_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000E90205EF1E4D5BC0456F74F936064740,,,91.78175,24.24903,34.69431,0.24499209,149.12212,10.238938,3.159046,3,1264.9319,0.47851562,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.103160664,0.7733813,0.7222995,0.16958176,0.8902263,0.810544,-0.014147303,0.012553846,-0.0036832413,0.14117648,3.540201,2.8926442,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,-0.017452395,33,20
16,65378,638877.5738538158,5100998.32951358,44_36,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000029595DDD1C4D5BC0A772CDF533064740,30.100386,8.13014,96.49616,4.0821595,34.709034,0.46400452,146.03273,2.144422,3.159046,3,1264.4685,0.5275879,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09065156,0.77975583,0.74542207,0.164157,0.89174885,0.8029987,-0.013452915,0.012891566,-0.008033972,0.15032987,3.7311559,2.5205224,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,-0.017452395,33,20
17,65635,638867.5738538157,5101068.329513579,51_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000007103AAA51E4D5BC00E1A36A948064740,32.5795,11.057142,100.78934,13.818345,35.2942,0.7335906,148.4315,0.9344648,3.7175512,2,1267.6733,0.44921875,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.08945616,0.77629554,0.6804343,0.16221374,0.88454103,0.75914365,-0.016871039,0.019254074,-0.003965201,0.16188714,3.558638,2.4574163,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.8386706,-0.544639,33,20
18,65650,638867.5738538157,5100988.32951358,43_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000E28E78071F4D5BC020DA331431064740,,,,,34.4686,1.0138495,,,3.1415927,3,1263.9703,0.5172119,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.10415693,0.7780067,0.7358405,0.164157,0.89174885,0.8029987,-0.012905417,0.012421611,-0.0034254396,0.15162455,3.5788147,2.9136047,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-1.0,-8.742278e-08,33,20
19,65651,638877.5738538161,5100988.32951358,43_36,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000D55697E91C4D5BC0242B2D0331064740,31.213554,7.512334,87.570145,12.549036,35.09122,1.4720727,147.80327,6.057617,3.1241393,3,1263.9772,0.5349121,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09945921,0.7780051,0.741509,0.164157,0.89174885,0.8029987,-0.013452915,0.012891566,-0.008033972,0.15032987,3.7311559,2.5205224,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,0.017452458,33,20
20,65682,638867.5738538153,5101038.329513579,48_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000579457CA1E4D5BC0894855D13F064740,31.098164,0.3413987,95.71114,16.565636,34.89656,1.2364019,147.57933,1.5882629,3.1764991,3,1266.4725,0.5255127,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.08925319,0.7774903,0.7069458,0.16424637,0.8896321,0.7849978,-0.01310616,0.0211838,-0.0044340724,0.15370196,3.594697,2.8951614,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.99939084,-0.034899388,33,20
21,65687,638867.5738538164,5101048.32951358,49_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000030BD1DBE1E4D5BC03C8FF5C342064740,33.141335,1.0724336,96.73317,58.19983,35.080467,1.1269339,148.00893,1.6844807,3.2463124,3,1266.9473,0.5390625,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.08726004,0.7754892,0.68783194,0.16424637,0.8896321,0.7849978,-0.011210398,0.011727417,-0.0014610485,0.14864865,3.669221,2.6800785,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9945219,-0.104528435,33,20
22,65699,638877.5738538158,5101018.32951358,46_36,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000005F52E9C41C4D5BC01DFF0DDB39064740,31.28924,6.7953687,,,34.950336,1.4549313,,,3.159046,3,1265.4348,0.47924805,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09251101,0.78678906,0.72964317,0.16958176,0.8902263,0.810544,-0.023291793,0.0042375484,-0.0033360175,0.16666667,3.7719746,2.5673432,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,-0.017452395,33,20
23,65702,638867.573853816,5101018.329513578,46_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000003337CBE21E4D5BC08DB814EC39064740,,,90.080284,11.584764,34.896305,0.6649954,149.46645,8.318918,3.1241393,3,1265.4305,0.4744873,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.114927344,0.7742432,0.71646976,0.16958176,0.8902263,0.810544,-0.014147303,0.012553846,-0.0036832413,0.14117648,3.540201,2.8926442,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9998477,0.017452458,33,20
24,65704,638867.5738538165,5101028.32951358,47_35,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000AD6791D61E4D5BC0F900B5DE3C064740,31.153706,100.0,91.15567,7.1182084,35.13008,0.8601813,148.81479,1.3093914,3.106686,3,1265.9603,0.5045166,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.103043966,0.77988225,0.7159515,0.16958176,0.8902263,0.810544,-0.01310616,0.0211838,-0.0044340724,0.15370196,3.594697,2.8951614,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.99939084,0.03489945,33,20
25,65724,638847.5738538159,5101048.329513579,49_33,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000D9EBE2F9224D5BC0442602E642064740,33.60395,17.918629,45.461166,14.014362,69.95778,0.74156845,38.617943,100.0,3.2637658,2,1266.884,0.5744629,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09648289,0.7620199,0.7242509,0.16424637,0.8896321,0.7849978,-0.011210398,0.011727417,-0.0014610485,0.14864865,3.669221,2.6800785,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.99254614,-0.12186945,33,20
26,65725,638857.5738538157,5101058.329513579,50_34,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000003DB1C6CF204D5BC0324C9CC745064740,34.439026,4.5478497,65.628334,14.187575,54.327282,198.16707,146.81073,1.419618,3.4382987,2,1267.4113,0.6315918,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.09039177,0.7742432,0.68112487,0.16424637,0.8896321,0.7849978,-0.011210398,0.011727417,-0.0014610485,0.14864865,3.669221,2.6800785,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9563047,-0.29237178,33,20
27,65726,638857.5738538149,5101048.32951358,49_34,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000009D5200DC204D5BC0E002FCD442064740,36.571686,4.1481524,69.94557,8.580232,55.17307,196.2317,147.94502,1.8172334,3.2463124,3,1266.9473,0.5755615,34,622,,2159.75,67.9,604.0,120.00003,2036.4498,0.08726004,0.7754892,0.68783194,0.16424637,0.8896321,0.7849978,-0.011210398,0.011727417,-0.0014610485,0.14864865,3.669221,2.6800785,13.216258,15.181467,88.85557,106.30424,272,4,4,4,4,7,7,145,146,152,150,152,153,28,28,31,30,27,26,28,28,31,30,27,26,7.3,7.3,7.5,7.6,7.7,7.7,24,24,24,23,22,22,3,2,2,1,1,,-0.9945219,-0.104528435,33,20
